Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
huntsville-alabama-1901,"Huntsville, Alabama (1901)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1901, showcasing the architectural layout and Victorian-era typography of Huntsville, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Huntsville, 1901, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",huntsville-alabama-1901-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/huntsville-alabama-1901.jpg,1,"Huntsville, Alabama - 1901 Sanborn Fire Insurance Map",active
huntsville-alabama-1901,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",huntsville-alabama-1901-medium,0,,deny,manual,299.00,,true,true,,,,active
huntsville-alabama-1901,,,,,,,,Size,"Large (20⅜ × 24"")",huntsville-alabama-1901-large,0,,deny,manual,465.00,,true,true,,,,active
huntsville-alabama-1908,"Huntsville, Alabama (1908)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1908, showcasing the architectural layout and Victorian-era typography of Huntsville, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Huntsville, 1908, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",huntsville-alabama-1908-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/huntsville-alabama-1908.jpg,1,"Huntsville, Alabama - 1908 Sanborn Fire Insurance Map",active
huntsville-alabama-1908,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",huntsville-alabama-1908-medium,0,,deny,manual,299.00,,true,true,,,,active
huntsville-alabama-1908,,,,,,,,Size,"Large (20⅜ × 24"")",huntsville-alabama-1908-large,0,,deny,manual,465.00,,true,true,,,,active
huntsville-alabama-1913,"Huntsville, Alabama (1913)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1913, showcasing the architectural layout and Victorian-era typography of Huntsville, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Huntsville, 1913, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",huntsville-alabama-1913-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/huntsville-alabama-1913.jpg,1,"Huntsville, Alabama - 1913 Sanborn Fire Insurance Map",active
huntsville-alabama-1913,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",huntsville-alabama-1913-medium,0,,deny,manual,299.00,,true,true,,,,active
huntsville-alabama-1913,,,,,,,,Size,"Large (20⅜ × 24"")",huntsville-alabama-1913-large,0,,deny,manual,465.00,,true,true,,,,active
huntsville-alabama-1921,"Huntsville, Alabama (1921)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1921, showcasing the architectural layout and Victorian-era typography of Huntsville, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Huntsville, 1921, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",huntsville-alabama-1921-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/huntsville-alabama-1921.jpg,1,"Huntsville, Alabama - 1921 Sanborn Fire Insurance Map",active
huntsville-alabama-1921,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",huntsville-alabama-1921-medium,0,,deny,manual,299.00,,true,true,,,,active
huntsville-alabama-1921,,,,,,,,Size,"Large (20⅜ × 24"")",huntsville-alabama-1921-large,0,,deny,manual,465.00,,true,true,,,,active
montgomery-alabama-1884,"Montgomery, Alabama (1884)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1884, showcasing the architectural layout and Victorian-era typography of Montgomery, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Montgomery, 1884, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",montgomery-alabama-1884-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/montgomery-alabama-1884.jpg,1,"Montgomery, Alabama - 1884 Sanborn Fire Insurance Map",active
montgomery-alabama-1884,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",montgomery-alabama-1884-medium,0,,deny,manual,299.00,,true,true,,,,active
montgomery-alabama-1884,,,,,,,,Size,"Large (20⅜ × 24"")",montgomery-alabama-1884-large,0,,deny,manual,465.00,,true,true,,,,active
montgomery-alabama-1888,"Montgomery, Alabama (1888)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1888, showcasing the architectural layout and Victorian-era typography of Montgomery, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Montgomery, 1888, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",montgomery-alabama-1888-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/montgomery-alabama-1888.jpg,1,"Montgomery, Alabama - 1888 Sanborn Fire Insurance Map",active
montgomery-alabama-1888,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",montgomery-alabama-1888-medium,0,,deny,manual,299.00,,true,true,,,,active
montgomery-alabama-1888,,,,,,,,Size,"Large (20⅜ × 24"")",montgomery-alabama-1888-large,0,,deny,manual,465.00,,true,true,,,,active
montgomery-alabama-1894,"Montgomery, Alabama (1894)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1894, showcasing the architectural layout and Victorian-era typography of Montgomery, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Montgomery, 1894, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",montgomery-alabama-1894-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/montgomery-alabama-1894.jpg,1,"Montgomery, Alabama - 1894 Sanborn Fire Insurance Map",active
montgomery-alabama-1894,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",montgomery-alabama-1894-medium,0,,deny,manual,299.00,,true,true,,,,active
montgomery-alabama-1894,,,,,,,,Size,"Large (20⅜ × 24"")",montgomery-alabama-1894-large,0,,deny,manual,465.00,,true,true,,,,active
montgomery-alabama-1900,"Montgomery, Alabama (1900)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1900, showcasing the architectural layout and Victorian-era typography of Montgomery, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Montgomery, 1900, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",montgomery-alabama-1900-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/montgomery-alabama-1900.jpg,1,"Montgomery, Alabama - 1900 Sanborn Fire Insurance Map",active
montgomery-alabama-1900,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",montgomery-alabama-1900-medium,0,,deny,manual,299.00,,true,true,,,,active
montgomery-alabama-1900,,,,,,,,Size,"Large (20⅜ × 24"")",montgomery-alabama-1900-large,0,,deny,manual,465.00,,true,true,,,,active
phenix-city-alabama-1922,"Phenix City, Alabama (1922)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1922, showcasing the architectural layout and Victorian-era typography of Phenix City, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Phenix City, 1922, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",phenix-city-alabama-1922-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/phenix-city-alabama-1922.jpg,1,"Phenix City, Alabama - 1922 Sanborn Fire Insurance Map",active
phenix-city-alabama-1922,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",phenix-city-alabama-1922-medium,0,,deny,manual,299.00,,true,true,,,,active
phenix-city-alabama-1922,,,,,,,,Size,"Large (20⅜ × 24"")",phenix-city-alabama-1922-large,0,,deny,manual,465.00,,true,true,,,,active
selma-alabama-1884,"Selma, Alabama (1884)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1884, showcasing the architectural layout and Victorian-era typography of Selma, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Selma, 1884, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",selma-alabama-1884-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/selma-alabama-1884.jpg,1,"Selma, Alabama - 1884 Sanborn Fire Insurance Map",active
selma-alabama-1884,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",selma-alabama-1884-medium,0,,deny,manual,299.00,,true,true,,,,active
selma-alabama-1884,,,,,,,,Size,"Large (20⅜ × 24"")",selma-alabama-1884-large,0,,deny,manual,465.00,,true,true,,,,active
selma-alabama-1889,"Selma, Alabama (1889)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1889, showcasing the architectural layout and Victorian-era typography of Selma, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Selma, 1889, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",selma-alabama-1889-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/selma-alabama-1889.jpg,1,"Selma, Alabama - 1889 Sanborn Fire Insurance Map",active
selma-alabama-1889,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",selma-alabama-1889-medium,0,,deny,manual,299.00,,true,true,,,,active
selma-alabama-1889,,,,,,,,Size,"Large (20⅜ × 24"")",selma-alabama-1889-large,0,,deny,manual,465.00,,true,true,,,,active
selma-alabama-1893,"Selma, Alabama (1893)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1893, showcasing the architectural layout and Victorian-era typography of Selma, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Selma, 1893, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",selma-alabama-1893-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/selma-alabama-1893.jpg,1,"Selma, Alabama - 1893 Sanborn Fire Insurance Map",active
selma-alabama-1893,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",selma-alabama-1893-medium,0,,deny,manual,299.00,,true,true,,,,active
selma-alabama-1893,,,,,,,,Size,"Large (20⅜ × 24"")",selma-alabama-1893-large,0,,deny,manual,465.00,,true,true,,,,active
selma-alabama-1898,"Selma, Alabama (1898)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1898, showcasing the architectural layout and Victorian-era typography of Selma, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Selma, 1898, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",selma-alabama-1898-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/selma-alabama-1898.jpg,1,"Selma, Alabama - 1898 Sanborn Fire Insurance Map",active
selma-alabama-1898,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",selma-alabama-1898-medium,0,,deny,manual,299.00,,true,true,,,,active
selma-alabama-1898,,,,,,,,Size,"Large (20⅜ × 24"")",selma-alabama-1898-large,0,,deny,manual,465.00,,true,true,,,,active
selma-alabama-1903,"Selma, Alabama (1903)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1903, showcasing the architectural layout and Victorian-era typography of Selma, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Selma, 1903, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",selma-alabama-1903-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/selma-alabama-1903.jpg,1,"Selma, Alabama - 1903 Sanborn Fire Insurance Map",active
selma-alabama-1903,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",selma-alabama-1903-medium,0,,deny,manual,299.00,,true,true,,,,active
selma-alabama-1903,,,,,,,,Size,"Large (20⅜ × 24"")",selma-alabama-1903-large,0,,deny,manual,465.00,,true,true,,,,active
selma-alabama-1907,"Selma, Alabama (1907)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1907, showcasing the architectural layout and Victorian-era typography of Selma, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Selma, 1907, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",selma-alabama-1907-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/selma-alabama-1907.jpg,1,"Selma, Alabama - 1907 Sanborn Fire Insurance Map",active
selma-alabama-1907,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",selma-alabama-1907-medium,0,,deny,manual,299.00,,true,true,,,,active
selma-alabama-1907,,,,,,,,Size,"Large (20⅜ × 24"")",selma-alabama-1907-large,0,,deny,manual,465.00,,true,true,,,,active
selma-alabama-1913,"Selma, Alabama (1913)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1913, showcasing the architectural layout and Victorian-era typography of Selma, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Selma, 1913, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",selma-alabama-1913-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/selma-alabama-1913.jpg,1,"Selma, Alabama - 1913 Sanborn Fire Insurance Map",active
selma-alabama-1913,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",selma-alabama-1913-medium,0,,deny,manual,299.00,,true,true,,,,active
selma-alabama-1913,,,,,,,,Size,"Large (20⅜ × 24"")",selma-alabama-1913-large,0,,deny,manual,465.00,,true,true,,,,active
sheffield-alabama-1921,"Sheffield, Alabama (1921)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1921, showcasing the architectural layout and Victorian-era typography of Sheffield, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Sheffield, 1921, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",sheffield-alabama-1921-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/sheffield-alabama-1921.jpg,1,"Sheffield, Alabama - 1921 Sanborn Fire Insurance Map",active
sheffield-alabama-1921,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",sheffield-alabama-1921-medium,0,,deny,manual,299.00,,true,true,,,,active
sheffield-alabama-1921,,,,,,,,Size,"Large (20⅜ × 24"")",sheffield-alabama-1921-large,0,,deny,manual,465.00,,true,true,,,,active
troy-alabama-1923,"Troy, Alabama (1923)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1923, showcasing the architectural layout and Victorian-era typography of Troy, Alabama.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Alabama, Troy, 1923, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",troy-alabama-1923-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Alabama/troy-alabama-1923.jpg,1,"Troy, Alabama - 1923 Sanborn Fire Insurance Map",active
troy-alabama-1923,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",troy-alabama-1923-medium,0,,deny,manual,299.00,,true,true,,,,active
